hour,year,year_month,tripduration,number_trips,gender
22,2019,2019-05,435508,574,1
22,2019,2019-05,62402,135,2
22,2019,2019-06,283001,106,0
22,2019,2019-06,402979,652,1
22,2019,2019-06,134326,229,2
22,2019,2019-07,564356,144,0
22,2019,2019-07,717140,873,1
22,2019,2019-07,159907,241,2
22,2019,2019-08,344897,140,0
22,2019,2019-08,437121,746,1
22,2019,2019-08,214860,260,2
22,2019,2019-09,364847,96,0
22,2019,2019-09,481393,748,1
22,2019,2019-09,139182,226,2
22,2019,2019-10,115450,75,0
22,2019,2019-10,309311,555,1
22,2019,2019-10,89262,186,2
22,2019,2019-11,84907,38,0
22,2019,2019-11,210595,435,1
22,2019,2019-11,53146,130,2
22,2019,2019-12,17522,14,0
22,2019,2019-12,117427,300,1
22,2019,2019-12,33255,67,2
22,2020,2020-01,27213,36,0
22,2020,2020-01,140493,320,1
22,2020,2020-01,45039,119,2
23,2015,2015-09,155179,12,0
23,2015,2015-09,63673,63,1
23,2015,2015-09,11706,22,2
23,2015,2015-10,1850445,35,0
23,2015,2015-10,102083,189,1
23,2015,2015-10,23244,52,2
23,2015,2015-11,13147,14,0
23,2015,2015-11,96676,182,1
23,2015,2015-11,13253,43,2
23,2015,2015-12,43449,11,0
23,2015,2015-12,79313,144,1
23,2015,2015-12,11553,26,2
23,2016,2016-01,10078,5,0
23,2016,2016-01,79769,86,1
23,2016,2016-01,13656,25,2
23,2016,2016-02,2141,3,0
23,2016,2016-02,86154,80,1
23,2016,2016-02,7187,18,2
23,2016,2016-03,5956,10,0
23,2016,2016-03,95603,177,1
23,2016,2016-03,8717,24,2
23,2016,2016-04,19862,11,0
23,2016,2016-04,90757,210,1
23,2016,2016-04,13551,34,2
23,2016,2016-05,268451,33,0
23,2016,2016-05,280813,221,1
23,2016,2016-05,29362,47,2
23,2016,2016-06,71278,47,0
23,2016,2016-06,230243,342,1
23,2016,2016-06,84355,67,2
23,2016,2016-07,244054,43,0
23,2016,2016-07,230290,333,1
23,2016,2016-07,44234,78,2
23,2016,2016-08,1439921,55,0
23,2016,2016-08,236524,444,1
23,2016,2016-08,127968,114,2
23,2016,2016-09,117769,58,0
23,2016,2016-09,204633,400,1
23,2016,2016-09,63905,99,2
23,2016,2016-10,16269,21,0
23,2016,2016-10,308706,294,1
23,2016,2016-10,36689,85,2
23,2016,2016-11,752,2,0
23,2016,2016-11,834351,230,1
23,2016,2016-11,16629,49,2
23,2016,2016-12,11092,9,0
23,2016,2016-12,81010,179,1
23,2016,2016-12,19086,40,2
23,2017,2017-01,2531,4,0
23,2017,2017-01,84936,116,1
23,2017,2017-01,6592,21,2
23,2017,2017-02,2291,8,0
23,2017,2017-02,67206,145,1
23,2017,2017-02,12062,33,2
23,2017,2017-03,5895,10,0
23,2017,2017-03,53790,123,1
23,2017,2017-03,10683,26,2
23,2017,2017-04,25978,16,0
23,2017,2017-04,87877,184,1
23,2017,2017-04,20981,38,2
23,2017,2017-05,57025,36,0
23,2017,2017-05,136699,264,1
23,2017,2017-05,22757,48,2
23,2017,2017-06,295955,27,0
23,2017,2017-06,202022,342,1
23,2017,2017-06,31968,66,2
23,2017,2017-07,51539,45,0
23,2017,2017-07,184491,342,1
23,2017,2017-07,74260,93,2
23,2017,2017-08,191219,44,0
23,2017,2017-08,142414,282,1
23,2017,2017-08,74204,93,2
23,2017,2017-09,387721,38,0
23,2017,2017-09,137828,304,1
23,2017,2017-09,23771,59,2
23,2017,2017-10,38162,37,0
23,2017,2017-10,213499,348,1
23,2017,2017-10,27131,63,2
23,2017,2017-11,3723,10,0
23,2017,2017-11,93399,228,1
23,2017,2017-11,18426,47,2
23,2017,2017-12,7118,13,0
23,2017,2017-12,68409,145,1
23,2017,2017-12,13159,31,2
23,2018,2018-01,1836,4,0
23,2018,2018-01,50469,119,1
23,2018,2018-01,11886,29,2
23,2018,2018-02,1921,3,0
23,2018,2018-02,56201,158,1
23,2018,2018-02,9821,25,2
23,2018,2018-03,6347,8,0
23,2018,2018-03,86408,200,1
23,2018,2018-03,22623,29,2
23,2018,2018-04,43690,21,0
23,2018,2018-04,110149,247,1
23,2018,2018-04,14584,38,2
23,2018,2018-05,30853,38,0
23,2018,2018-05,176634,356,1
23,2018,2018-05,31413,71,2
23,2018,2018-06,77653,43,0
23,2018,2018-06,275706,403,1
23,2018,2018-06,55379,105,2
23,2018,2018-07,447811,57,0
23,2018,2018-07,309678,471,1
23,2018,2018-07,70376,154,2
23,2018,2018-08,67180,55,0
23,2018,2018-08,331844,469,1
23,2018,2018-08,68398,118,2
23,2018,2018-09,71573,25,0
23,2018,2018-09,183455,390,1
23,2018,2018-09,49413,105,2
23,2018,2018-10,20252,23,0
23,2018,2018-10,231692,317,1
23,2018,2018-10,41267,90,2
23,2018,2018-11,4200,7,0
23,2018,2018-11,73490,195,1
23,2018,2018-11,24305,65,2
23,2018,2018-12,12543,26,0
23,2018,2018-12,72115,169,1
23,2018,2018-12,16916,55,2
23,2019,2019-01,5156,10,0
23,2019,2019-01,96027,142,1
23,2019,2019-01,7729,26,2
23,2019,2019-02,3738,8,0
23,2019,2019-02,41608,126,1
23,2019,2019-02,174128,27,2
23,2019,2019-03,3728,9,0
23,2019,2019-03,74534,211,1
23,2019,2019-03,14976,37,2
23,2019,2019-04,62085,17,0
23,2019,2019-04,118607,269,1
23,2019,2019-04,22375,52,2
23,2019,2019-05,46264,51,0
23,2019,2019-05,155177,350,1
23,2019,2019-05,31807,68,2
23,2019,2019-06,222265,83,0
23,2019,2019-06,273713,415,1
23,2019,2019-06,68704,103,2
23,2019,2019-07,219451,58,0
23,2019,2019-07,308153,502,1
23,2019,2019-07,97118,101,2
23,2019,2019-08,270082,93,0
23,2019,2019-08,274069,474,1
23,2019,2019-08,104387,132,2
23,2019,2019-09,81503,70,0
23,2019,2019-09,219092,411,1
23,2019,2019-09,55529,91,2
23,2019,2019-10,25400,41,0
23,2019,2019-10,152959,342,1
23,2019,2019-10,29789,76,2
23,2019,2019-11,283878,21,0
23,2019,2019-11,99201,237,1
23,2019,2019-11,25986,68,2
23,2019,2019-12,35803,20,0
23,2019,2019-12,265133,193,1
23,2019,2019-12,18416,50,2
23,2020,2020-01,6814,18,0
23,2020,2020-01,71586,206,1
23,2020,2020-01,20270,50,2
