year,month,year_month,gender,usertype,age,number_trips,tripduration
2018,05,2018-05,1,Customer,21,2,3841
2018,05,2018-05,1,Customer,22,4,6483
2018,05,2018-05,1,Customer,23,9,15184
2018,05,2018-05,1,Customer,24,12,12322
2018,05,2018-05,1,Customer,25,15,21490
2018,05,2018-05,1,Customer,26,8,24334
2018,05,2018-05,1,Customer,27,69,91178
2018,05,2018-05,1,Customer,28,24,454311
2018,05,2018-05,1,Customer,29,29,50522
2018,05,2018-05,1,Customer,30,40,43334
2018,05,2018-05,1,Customer,31,28,191412
2018,05,2018-05,1,Customer,32,32,106358
2018,05,2018-05,1,Customer,33,17,31476
2018,05,2018-05,1,Customer,34,26,49506
2018,05,2018-05,1,Customer,35,10,20538
2018,05,2018-05,1,Customer,36,11,13049
2018,05,2018-05,1,Customer,37,17,33328
2018,05,2018-05,1,Customer,38,16,17928
2018,05,2018-05,1,Customer,39,11,13143
2018,05,2018-05,1,Customer,40,9,8733
2018,05,2018-05,1,Customer,41,8,12730
2018,05,2018-05,1,Customer,42,6,32894
2018,05,2018-05,1,Customer,43,9,13218
2018,05,2018-05,1,Customer,44,2,18026
2018,05,2018-05,1,Customer,45,2,4584
2018,05,2018-05,1,Customer,47,2,18674
2018,05,2018-05,1,Customer,48,2,1531
2018,05,2018-05,1,Customer,49,7,6951
2018,05,2018-05,1,Customer,50,7,7377
2018,05,2018-05,1,Customer,52,2,6823
2018,05,2018-05,1,Customer,55,3,4769
2018,05,2018-05,1,Customer,57,1,478
2018,05,2018-05,1,Customer,61,6,6512
2018,05,2018-05,1,Customer,62,1,2479
2018,05,2018-05,1,Customer,63,1,3394
2018,05,2018-05,1,Customer,65,5,5832
2018,05,2018-05,1,Customer,72,1,4852
2018,05,2018-05,1,Customer,73,2,1160
2018,05,2018-05,1,Subscriber,20,2,327
2018,05,2018-05,1,Subscriber,22,11,4246
2018,05,2018-05,1,Subscriber,23,14,7884
2018,05,2018-05,1,Subscriber,24,9,2561
2018,05,2018-05,1,Subscriber,25,76,62378
2018,05,2018-05,1,Subscriber,26,526,233178
2018,05,2018-05,1,Subscriber,27,446,205875
2018,05,2018-05,1,Subscriber,28,765,383739
2018,05,2018-05,1,Subscriber,29,826,1030931
2018,05,2018-05,1,Subscriber,30,1122,473622
2018,05,2018-05,1,Subscriber,31,1092,426161
2018,05,2018-05,1,Subscriber,32,1396,624762
2018,05,2018-05,1,Subscriber,33,957,530669
2018,05,2018-05,1,Subscriber,34,1505,561474
2018,05,2018-05,1,Subscriber,35,1097,522673
2018,05,2018-05,1,Subscriber,36,1191,556658
2018,05,2018-05,1,Subscriber,37,1198,638853
2018,05,2018-05,1,Subscriber,38,917,429139
2018,05,2018-05,1,Subscriber,39,896,499538
2018,05,2018-05,1,Subscriber,40,933,343374
2018,05,2018-05,1,Subscriber,41,762,431546
2018,05,2018-05,1,Subscriber,42,780,363048
2018,05,2018-05,1,Subscriber,43,750,374986
2018,05,2018-05,1,Subscriber,44,597,369969
2018,05,2018-05,1,Subscriber,45,533,229845
2018,05,2018-05,1,Subscriber,46,244,108420
2018,05,2018-05,1,Subscriber,47,357,142032
2018,05,2018-05,1,Subscriber,48,461,213767
2018,05,2018-05,1,Subscriber,49,368,273856
2018,05,2018-05,1,Subscriber,50,579,475528
2018,05,2018-05,1,Subscriber,51,279,183343
2018,05,2018-05,1,Subscriber,52,373,188216
2018,05,2018-05,1,Subscriber,53,272,125164
2018,05,2018-05,1,Subscriber,54,199,127761
2018,05,2018-05,1,Subscriber,55,189,113672
2018,05,2018-05,1,Subscriber,56,353,198035
2018,05,2018-05,1,Subscriber,57,302,157241
2018,05,2018-05,1,Subscriber,58,361,188035
2018,05,2018-05,1,Subscriber,59,132,176588
2018,05,2018-05,1,Subscriber,60,318,149311
2018,05,2018-05,1,Subscriber,61,94,55343
2018,05,2018-05,1,Subscriber,62,274,135961
2018,05,2018-05,1,Subscriber,63,120,44608
2018,05,2018-05,1,Subscriber,64,359,188675
2018,05,2018-05,1,Subscriber,65,32,7665
2018,05,2018-05,1,Subscriber,66,91,38159
2018,05,2018-05,1,Subscriber,67,15,18686
2018,05,2018-05,1,Subscriber,68,99,32819
2018,05,2018-05,1,Subscriber,69,18,5157
2018,05,2018-05,1,Subscriber,70,42,26715
2018,05,2018-05,1,Subscriber,71,28,8507
2018,05,2018-05,1,Subscriber,73,1,170
2018,05,2018-05,1,Subscriber,74,1,1919
2018,05,2018-05,1,Subscriber,76,15,7365
2018,05,2018-05,1,Subscriber,78,1,492
2018,05,2018-05,1,Subscriber,79,5,1926
2018,05,2018-05,2,Customer,19,2,2047
2018,05,2018-05,2,Customer,21,1,4484
2018,05,2018-05,2,Customer,22,1,658
2018,05,2018-05,2,Customer,23,11,21735
2018,05,2018-05,2,Customer,24,13,17152
2018,05,2018-05,2,Customer,25,3,6930
2018,05,2018-05,2,Customer,26,7,21437
2018,05,2018-05,2,Customer,27,33,61738
2018,05,2018-05,2,Customer,28,22,255946
2018,05,2018-05,2,Customer,29,31,60322
2018,05,2018-05,2,Customer,30,22,44392
2018,05,2018-05,2,Customer,31,26,40191
2018,05,2018-05,2,Customer,32,11,11158
2018,05,2018-05,2,Customer,33,6,10934
2018,05,2018-05,2,Customer,34,13,38731
2018,05,2018-05,2,Customer,35,2,3486
2018,05,2018-05,2,Customer,36,15,33035
2018,05,2018-05,2,Customer,37,15,25634
2018,05,2018-05,2,Customer,38,14,17118
2018,05,2018-05,2,Customer,39,5,14771
2018,05,2018-05,2,Customer,40,2,5775
2018,05,2018-05,2,Customer,41,10,29130
2018,05,2018-05,2,Customer,42,3,3147
2018,05,2018-05,2,Customer,43,2,3796
2018,05,2018-05,2,Customer,45,2,13484
2018,05,2018-05,2,Customer,46,1,992
2018,05,2018-05,2,Customer,47,17,8863
2018,05,2018-05,2,Customer,50,3,2156
2018,05,2018-05,2,Customer,52,2,4529
2018,05,2018-05,2,Customer,56,1,710
2018,05,2018-05,2,Customer,57,2,4857
2018,05,2018-05,2,Customer,63,2,2264
2018,05,2018-05,2,Customer,66,1,17028
2018,05,2018-05,2,Subscriber,22,6,4587
2018,05,2018-05,2,Subscriber,23,2,962
2018,05,2018-05,2,Subscriber,24,136,81820
2018,05,2018-05,2,Subscriber,25,173,99535
2018,05,2018-05,2,Subscriber,26,185,75656
2018,05,2018-05,2,Subscriber,27,186,104088
2018,05,2018-05,2,Subscriber,28,268,171856
2018,05,2018-05,2,Subscriber,29,223,101335
2018,05,2018-05,2,Subscriber,30,241,149116
2018,05,2018-05,2,Subscriber,31,335,150870
2018,05,2018-05,2,Subscriber,32,349,246534
2018,05,2018-05,2,Subscriber,33,446,190851
2018,05,2018-05,2,Subscriber,34,360,190681
2018,05,2018-05,2,Subscriber,35,297,151900
2018,05,2018-05,2,Subscriber,36,302,174985
2018,05,2018-05,2,Subscriber,37,298,138931
2018,05,2018-05,2,Subscriber,38,226,106152
2018,05,2018-05,2,Subscriber,39,281,108103
2018,05,2018-05,2,Subscriber,40,256,196692
2018,05,2018-05,2,Subscriber,41,98,41766
2018,05,2018-05,2,Subscriber,42,187,78295
2018,05,2018-05,2,Subscriber,43,206,83716
2018,05,2018-05,2,Subscriber,44,149,85776
2018,05,2018-05,2,Subscriber,45,170,83522
2018,05,2018-05,2,Subscriber,46,101,53926
2018,05,2018-05,2,Subscriber,47,145,61378
2018,05,2018-05,2,Subscriber,48,48,32680
2018,05,2018-05,2,Subscriber,49,196,179676
2018,05,2018-05,2,Subscriber,50,69,65020
2018,05,2018-05,2,Subscriber,51,48,24178
2018,05,2018-05,2,Subscriber,52,86,40890
2018,05,2018-05,2,Subscriber,53,92,38749
2018,05,2018-05,2,Subscriber,54,29,14788
2018,05,2018-05,2,Subscriber,55,28,47193
2018,05,2018-05,2,Subscriber,56,48,27746
2018,05,2018-05,2,Subscriber,57,43,78440
2018,05,2018-05,2,Subscriber,58,96,41450
2018,05,2018-05,2,Subscriber,59,68,32426
2018,05,2018-05,2,Subscriber,60,6,5006
2018,05,2018-05,2,Subscriber,61,73,29429
2018,05,2018-05,2,Subscriber,62,32,8954
2018,05,2018-05,2,Subscriber,63,4,941
2018,05,2018-05,2,Subscriber,64,21,4383
2018,05,2018-05,2,Subscriber,65,20,9509
2018,05,2018-05,2,Subscriber,66,60,29098
2018,05,2018-05,2,Subscriber,67,48,23851
2018,05,2018-05,2,Subscriber,68,22,6475
2018,05,2018-05,2,Subscriber,79,14,5455
2018,06,2018-06,0,Customer,27,1,1870
2018,06,2018-06,0,Customer,37,1,3581
2018,06,2018-06,0,Customer,39,1,1625
2018,06,2018-06,0,Customer,40,3,4192
2018,06,2018-06,0,Customer,46,1,2913
2018,06,2018-06,0,Customer,51,2046,7439874
2018,06,2018-06,0,Customer,132,2,862
2018,06,2018-06,0,Subscriber,22,1,198
2018,06,2018-06,0,Subscriber,25,2,651
2018,06,2018-06,0,Subscriber,27,15,6503
2018,06,2018-06,0,Subscriber,28,3,1349
2018,06,2018-06,0,Subscriber,32,17,7350
2018,06,2018-06,0,Subscriber,36,31,16607
2018,06,2018-06,0,Subscriber,39,48,13626
2018,06,2018-06,0,Subscriber,40,4,1007
2018,06,2018-06,0,Subscriber,41,4,2527
2018,06,2018-06,0,Subscriber,42,33,10904
2018,06,2018-06,0,Subscriber,43,18,7894
2018,06,2018-06,0,Subscriber,44,33,9259
2018,06,2018-06,0,Subscriber,51,840,474022
2018,06,2018-06,0,Subscriber,132,1,289
2018,06,2018-06,1,Customer,18,2,6043
2018,06,2018-06,1,Customer,20,4,8629
2018,06,2018-06,1,Customer,21,6,4977
2018,06,2018-06,1,Customer,22,5,9645
2018,06,2018-06,1,Customer,23,14,17998
2018,06,2018-06,1,Customer,24,6,7826
2018,06,2018-06,1,Customer,25,13,20738
2018,06,2018-06,1,Customer,26,30,56543
2018,06,2018-06,1,Customer,27,22,31016
2018,06,2018-06,1,Customer,28,76,80431
2018,06,2018-06,1,Customer,29,49,61110
2018,06,2018-06,1,Customer,30,40,98173
2018,06,2018-06,1,Customer,31,40,41251
2018,06,2018-06,1,Customer,32,25,32836
2018,06,2018-06,1,Customer,33,28,33035
2018,06,2018-06,1,Customer,34,40,109170
2018,06,2018-06,1,Customer,35,20,40099
2018,06,2018-06,1,Customer,36,50,63023
2018,06,2018-06,1,Customer,37,15,30461
2018,06,2018-06,1,Customer,38,15,82452
2018,06,2018-06,1,Customer,39,22,16938
2018,06,2018-06,1,Customer,40,12,16866
2018,06,2018-06,1,Customer,41,20,42766
2018,06,2018-06,1,Customer,42,6,24872
2018,06,2018-06,1,Customer,43,8,9762
2018,06,2018-06,1,Customer,44,9,9593
2018,06,2018-06,1,Customer,45,5,10018
2018,06,2018-06,1,Customer,46,3,6876
2018,06,2018-06,1,Customer,47,5,8327
2018,06,2018-06,1,Customer,48,5,2311
2018,06,2018-06,1,Customer,49,14,12573
2018,06,2018-06,1,Customer,50,4,10338
2018,06,2018-06,1,Customer,51,3,3604
2018,06,2018-06,1,Customer,52,8,17391
2018,06,2018-06,1,Customer,53,12,10928
2018,06,2018-06,1,Customer,55,4,101847
2018,06,2018-06,1,Customer,58,2,1392
2018,06,2018-06,1,Customer,59,1,2128
2018,06,2018-06,1,Customer,60,13,13060
2018,06,2018-06,1,Customer,62,1,1594
2018,06,2018-06,1,Customer,75,4,5723
2018,06,2018-06,1,Subscriber,21,1,142
2018,06,2018-06,1,Subscriber,22,12,4710
2018,06,2018-06,1,Subscriber,23,20,9557
2018,06,2018-06,1,Subscriber,24,24,76916
2018,06,2018-06,1,Subscriber,25,190,164718
2018,06,2018-06,1,Subscriber,26,613,367432
2018,06,2018-06,1,Subscriber,27,585,323481
2018,06,2018-06,1,Subscriber,28,917,511314
2018,06,2018-06,1,Subscriber,29,1093,688830
2018,06,2018-06,1,Subscriber,30,1412,619883
2018,06,2018-06,1,Subscriber,31,1350,600099
2018,06,2018-06,1,Subscriber,32,1874,945508
2018,06,2018-06,1,Subscriber,33,1284,735431
2018,06,2018-06,1,Subscriber,34,1748,781720
2018,06,2018-06,1,Subscriber,35,1358,794913
2018,06,2018-06,1,Subscriber,36,1237,705232
2018,06,2018-06,1,Subscriber,37,1228,615734
2018,06,2018-06,1,Subscriber,38,1021,525547
2018,06,2018-06,1,Subscriber,39,1097,725213
2018,06,2018-06,1,Subscriber,40,1055,417653
2018,06,2018-06,1,Subscriber,41,640,310844
2018,06,2018-06,1,Subscriber,42,847,538964
2018,06,2018-06,1,Subscriber,43,814,397877
2018,06,2018-06,1,Subscriber,44,561,280753
2018,06,2018-06,1,Subscriber,45,533,229060
2018,06,2018-06,1,Subscriber,46,354,169159
2018,06,2018-06,1,Subscriber,47,403,139381
2018,06,2018-06,1,Subscriber,48,507,237589
2018,06,2018-06,1,Subscriber,49,401,266753
2018,06,2018-06,1,Subscriber,50,638,454659
2018,06,2018-06,1,Subscriber,51,360,246187
2018,06,2018-06,1,Subscriber,52,417,225838
2018,06,2018-06,1,Subscriber,53,221,103845
2018,06,2018-06,1,Subscriber,54,261,155673
2018,06,2018-06,1,Subscriber,55,221,134753
2018,06,2018-06,1,Subscriber,56,378,515456
2018,06,2018-06,1,Subscriber,57,288,223546
2018,06,2018-06,1,Subscriber,58,394,263615
2018,06,2018-06,1,Subscriber,59,149,170964
2018,06,2018-06,1,Subscriber,60,296,144977
2018,06,2018-06,1,Subscriber,61,99,81199
2018,06,2018-06,1,Subscriber,62,345,155544
2018,06,2018-06,1,Subscriber,63,91,29152
2018,06,2018-06,1,Subscriber,64,395,217174
2018,06,2018-06,1,Subscriber,65,32,10126
2018,06,2018-06,1,Subscriber,66,101,40668
2018,06,2018-06,1,Subscriber,67,13,13922
2018,06,2018-06,1,Subscriber,68,107,37871
2018,06,2018-06,1,Subscriber,69,29,18784
2018,06,2018-06,1,Subscriber,70,32,23642
2018,06,2018-06,1,Subscriber,71,56,23383
2018,06,2018-06,1,Subscriber,72,1,132
2018,06,2018-06,1,Subscriber,73,3,1198
2018,06,2018-06,1,Subscriber,76,13,3609
2018,06,2018-06,1,Subscriber,78,1,521
2018,06,2018-06,1,Subscriber,79,4,1184
2018,06,2018-06,1,Subscriber,80,2,1098
2018,06,2018-06,2,Customer,20,2,8871
2018,06,2018-06,2,Customer,21,10,21632
2018,06,2018-06,2,Customer,23,3,5927
2018,06,2018-06,2,Customer,24,7,11842
2018,06,2018-06,2,Customer,25,10,22151
2018,06,2018-06,2,Customer,26,14,17762
2018,06,2018-06,2,Customer,27,37,58451
2018,06,2018-06,2,Customer,28,37,70626
2018,06,2018-06,2,Customer,29,32,60033
2018,06,2018-06,2,Customer,30,29,56090
2018,06,2018-06,2,Customer,31,29,101803
2018,06,2018-06,2,Customer,32,30,40313
2018,06,2018-06,2,Customer,33,8,18522
2018,06,2018-06,2,Customer,34,29,51263
2018,06,2018-06,2,Customer,35,20,36598
2018,06,2018-06,2,Customer,36,15,12449
2018,06,2018-06,2,Customer,37,8,12633
2018,06,2018-06,2,Customer,38,5,7976
2018,06,2018-06,2,Customer,39,4,5175
2018,06,2018-06,2,Customer,40,10,12115
2018,06,2018-06,2,Customer,41,24,71198
2018,06,2018-06,2,Customer,42,3,6916
2018,06,2018-06,2,Customer,43,4,23017
2018,06,2018-06,2,Customer,44,4,5634
2018,06,2018-06,2,Customer,45,9,12822
2018,06,2018-06,2,Customer,46,9,9345
2018,06,2018-06,2,Customer,47,30,24624
2018,06,2018-06,2,Customer,48,3,3116
2018,06,2018-06,2,Customer,49,5,5948
2018,06,2018-06,2,Customer,50,17,19082
2018,06,2018-06,2,Customer,52,1,5526
2018,06,2018-06,2,Customer,56,7,26354
2018,06,2018-06,2,Customer,57,3,3343
2018,06,2018-06,2,Customer,58,9,12004
2018,06,2018-06,2,Customer,60,1,2841
2018,06,2018-06,2,Customer,73,3,3696
2018,06,2018-06,2,Subscriber,21,6,6035
2018,06,2018-06,2,Subscriber,22,14,30731
2018,06,2018-06,2,Subscriber,23,3,2505
2018,06,2018-06,2,Subscriber,24,153,79389
2018,06,2018-06,2,Subscriber,25,189,113091
2018,06,2018-06,2,Subscriber,26,194,77277
2018,06,2018-06,2,Subscriber,27,248,133289
2018,06,2018-06,2,Subscriber,28,442,228321
2018,06,2018-06,2,Subscriber,29,293,310654
2018,06,2018-06,2,Subscriber,30,304,213307
2018,06,2018-06,2,Subscriber,31,460,195213
2018,06,2018-06,2,Subscriber,32,468,279115
2018,06,2018-06,2,Subscriber,33,543,326701
2018,06,2018-06,2,Subscriber,34,373,610445
2018,06,2018-06,2,Subscriber,35,368,227645
2018,06,2018-06,2,Subscriber,36,412,205728
2018,06,2018-06,2,Subscriber,37,322,182712
2018,06,2018-06,2,Subscriber,38,324,191105
2018,06,2018-06,2,Subscriber,39,394,167232
2018,06,2018-06,2,Subscriber,40,302,246678
2018,06,2018-06,2,Subscriber,41,149,93775
2018,06,2018-06,2,Subscriber,42,142,54869
2018,06,2018-06,2,Subscriber,43,245,118111
2018,06,2018-06,2,Subscriber,44,215,110173
2018,06,2018-06,2,Subscriber,45,226,80237
2018,06,2018-06,2,Subscriber,46,119,47022
2018,06,2018-06,2,Subscriber,47,150,61624
2018,06,2018-06,2,Subscriber,48,78,52712
2018,06,2018-06,2,Subscriber,49,201,145638
2018,06,2018-06,2,Subscriber,50,103,77908
2018,06,2018-06,2,Subscriber,51,42,19010
2018,06,2018-06,2,Subscriber,52,134,408515
2018,06,2018-06,2,Subscriber,53,104,40764
2018,06,2018-06,2,Subscriber,54,40,16350
2018,06,2018-06,2,Subscriber,55,52,58638
2018,06,2018-06,2,Subscriber,56,106,65716
2018,06,2018-06,2,Subscriber,57,102,55932
2018,06,2018-06,2,Subscriber,58,124,53976
2018,06,2018-06,2,Subscriber,59,60,35768
2018,06,2018-06,2,Subscriber,60,18,22533
2018,06,2018-06,2,Subscriber,61,96,260061
2018,06,2018-06,2,Subscriber,62,24,11344
2018,06,2018-06,2,Subscriber,63,9,5950
2018,06,2018-06,2,Subscriber,64,33,7339
2018,06,2018-06,2,Subscriber,65,10,4175
2018,06,2018-06,2,Subscriber,66,58,32464
2018,06,2018-06,2,Subscriber,67,76,49316
2018,06,2018-06,2,Subscriber,68,20,5903
2018,06,2018-06,2,Subscriber,69,6,6153
2018,06,2018-06,2,Subscriber,79,20,7447
2018,07,2018-07,0,Customer,32,2,810
2018,07,2018-07,0,Customer,38,4,3217
2018,07,2018-07,0,Customer,41,1,507
2018,07,2018-07,0,Customer,51,2282,7268040
2018,07,2018-07,0,Customer,53,1,1584
2018,07,2018-07,0,Subscriber,27,9,3571
2018,07,2018-07,0,Subscriber,28,11,117693
2018,07,2018-07,0,Subscriber,30,12,6386
2018,07,2018-07,0,Subscriber,32,31,18199
2018,07,2018-07,0,Subscriber,35,4,1108
2018,07,2018-07,0,Subscriber,36,37,16999
2018,07,2018-07,0,Subscriber,39,41,15151
2018,07,2018-07,0,Subscriber,40,4,859
2018,07,2018-07,0,Subscriber,41,15,8593
2018,07,2018-07,0,Subscriber,42,31,20845
2018,07,2018-07,0,Subscriber,43,5,4172
2018,07,2018-07,0,Subscriber,44,44,15436
2018,07,2018-07,0,Subscriber,51,804,563711
2018,07,2018-07,0,Subscriber,58,4,1399
2018,07,2018-07,0,Subscriber,132,6,2882
2018,07,2018-07,1,Customer,18,1,1056
2018,07,2018-07,1,Customer,19,3,18121
2018,07,2018-07,1,Customer,20,2,2581
2018,07,2018-07,1,Customer,21,16,15558
2018,07,2018-07,1,Customer,22,30,40641
2018,07,2018-07,1,Customer,23,38,49033
2018,07,2018-07,1,Customer,24,34,47819
2018,07,2018-07,1,Customer,25,20,35449
2018,07,2018-07,1,Customer,26,33,84723
2018,07,2018-07,1,Customer,27,53,185016
2018,07,2018-07,1,Customer,28,74,83133
2018,07,2018-07,1,Customer,29,66,123150
2018,07,2018-07,1,Customer,30,48,110758
2018,07,2018-07,1,Customer,31,58,176323
2018,07,2018-07,1,Customer,32,29,52285
2018,07,2018-07,1,Customer,33,53,67133
2018,07,2018-07,1,Customer,34,64,82602
2018,07,2018-07,1,Customer,35,32,37420
2018,07,2018-07,1,Customer,36,36,50003
2018,07,2018-07,1,Customer,37,35,44897
2018,07,2018-07,1,Customer,38,22,25229
2018,07,2018-07,1,Customer,39,38,38295
2018,07,2018-07,1,Customer,40,28,119729
2018,07,2018-07,1,Customer,41,16,17503
2018,07,2018-07,1,Customer,42,6,18585
2018,07,2018-07,1,Customer,43,23,11812
2018,07,2018-07,1,Customer,44,8,16372
2018,07,2018-07,1,Customer,45,13,20198
2018,07,2018-07,1,Customer,46,4,9280
2018,07,2018-07,1,Customer,47,8,14684
2018,07,2018-07,1,Customer,48,1,4384
2018,07,2018-07,1,Customer,49,8,9772
2018,07,2018-07,1,Customer,50,1,1338
2018,07,2018-07,1,Customer,51,1,683
2018,07,2018-07,1,Customer,52,5,5602
2018,07,2018-07,1,Customer,54,4,2734
2018,07,2018-07,1,Customer,55,3,3326
2018,07,2018-07,1,Customer,56,5,7874
2018,07,2018-07,1,Customer,57,4,4466
2018,07,2018-07,1,Customer,59,3,2341
2018,07,2018-07,1,Customer,60,5,9707
2018,07,2018-07,1,Customer,61,1,2118
2018,07,2018-07,1,Customer,63,1,732
2018,07,2018-07,1,Customer,64,1,8981
2018,07,2018-07,1,Customer,68,2,10354
2018,07,2018-07,1,Customer,69,4,3811
2018,07,2018-07,1,Subscriber,21,1,1387
2018,07,2018-07,1,Subscriber,22,12,372889
2018,07,2018-07,1,Subscriber,23,30,10483
2018,07,2018-07,1,Subscriber,24,28,11974
2018,07,2018-07,1,Subscriber,25,184,207847
2018,07,2018-07,1,Subscriber,26,546,299804
2018,07,2018-07,1,Subscriber,27,667,309372
2018,07,2018-07,1,Subscriber,28,1040,609153
2018,07,2018-07,1,Subscriber,29,1326,670134
2018,07,2018-07,1,Subscriber,30,1276,599397
2018,07,2018-07,1,Subscriber,31,1505,655649
2018,07,2018-07,1,Subscriber,32,1982,963816
2018,07,2018-07,1,Subscriber,33,1440,700652
2018,07,2018-07,1,Subscriber,34,1758,778842
2018,07,2018-07,1,Subscriber,35,1280,722304
2018,07,2018-07,1,Subscriber,36,1227,629054
2018,07,2018-07,1,Subscriber,37,1354,648826
2018,07,2018-07,1,Subscriber,38,1098,561210
2018,07,2018-07,1,Subscriber,39,1006,464007
2018,07,2018-07,1,Subscriber,40,997,401489
2018,07,2018-07,1,Subscriber,41,556,274041
2018,07,2018-07,1,Subscriber,42,849,396489
2018,07,2018-07,1,Subscriber,43,746,368316
2018,07,2018-07,1,Subscriber,44,661,345027
2018,07,2018-07,1,Subscriber,45,566,236086
2018,07,2018-07,1,Subscriber,46,390,189339
2018,07,2018-07,1,Subscriber,47,356,160312
2018,07,2018-07,1,Subscriber,48,491,227216
2018,07,2018-07,1,Subscriber,49,383,265870
2018,07,2018-07,1,Subscriber,50,594,257456
2018,07,2018-07,1,Subscriber,51,356,258830
2018,07,2018-07,1,Subscriber,52,407,197072
2018,07,2018-07,1,Subscriber,53,287,125735
2018,07,2018-07,1,Subscriber,54,279,169158
2018,07,2018-07,1,Subscriber,55,161,94057
2018,07,2018-07,1,Subscriber,56,318,627680
2018,07,2018-07,1,Subscriber,57,232,117567
2018,07,2018-07,1,Subscriber,58,414,201551
2018,07,2018-07,1,Subscriber,59,109,62107
2018,07,2018-07,1,Subscriber,60,310,152237
2018,07,2018-07,1,Subscriber,61,102,63184
2018,07,2018-07,1,Subscriber,62,361,198162
2018,07,2018-07,1,Subscriber,63,63,26970
2018,07,2018-07,1,Subscriber,64,329,189062
2018,07,2018-07,1,Subscriber,65,54,30279
2018,07,2018-07,1,Subscriber,66,163,89483
2018,07,2018-07,1,Subscriber,67,7,6932
2018,07,2018-07,1,Subscriber,68,65,20655
2018,07,2018-07,1,Subscriber,69,44,20189
2018,07,2018-07,1,Subscriber,70,41,25640
2018,07,2018-07,1,Subscriber,71,45,13558
2018,07,2018-07,1,Subscriber,72,2,1907
2018,07,2018-07,1,Subscriber,73,4,1426
2018,07,2018-07,1,Subscriber,74,1,216
2018,07,2018-07,1,Subscriber,76,10,5299
2018,07,2018-07,1,Subscriber,79,10,2932
2018,07,2018-07,2,Customer,18,3,9723
2018,07,2018-07,2,Customer,20,1,2325
2018,07,2018-07,2,Customer,21,9,19228
2018,07,2018-07,2,Customer,22,4,15570
2018,07,2018-07,2,Customer,23,7,18182
2018,07,2018-07,2,Customer,24,18,24705
2018,07,2018-07,2,Customer,25,21,47431
2018,07,2018-07,2,Customer,26,20,68714
2018,07,2018-07,2,Customer,27,41,55405
2018,07,2018-07,2,Customer,28,20,100797
2018,07,2018-07,2,Customer,29,44,62501
2018,07,2018-07,2,Customer,30,59,139779
2018,07,2018-07,2,Customer,31,40,70258
2018,07,2018-07,2,Customer,32,51,85389
2018,07,2018-07,2,Customer,33,29,64775
2018,07,2018-07,2,Customer,34,22,39045
2018,07,2018-07,2,Customer,35,19,29213
2018,07,2018-07,2,Customer,36,14,16726
2018,07,2018-07,2,Customer,37,7,12388
2018,07,2018-07,2,Customer,38,22,86758
2018,07,2018-07,2,Customer,39,10,24235
2018,07,2018-07,2,Customer,40,3,9870
2018,07,2018-07,2,Customer,41,31,45356
2018,07,2018-07,2,Customer,42,6,13158
2018,07,2018-07,2,Customer,43,6,11865
2018,07,2018-07,2,Customer,44,4,5658
2018,07,2018-07,2,Customer,45,5,5797
2018,07,2018-07,2,Customer,46,4,4146
2018,07,2018-07,2,Customer,47,2,9680
2018,07,2018-07,2,Customer,49,1,4894
2018,07,2018-07,2,Customer,50,9,13591
2018,07,2018-07,2,Customer,51,15,75179
2018,07,2018-07,2,Customer,52,3,2328
2018,07,2018-07,2,Customer,55,1,363
2018,07,2018-07,2,Customer,57,1,1804
2018,07,2018-07,2,Customer,59,6,17713
2018,07,2018-07,2,Customer,60,2,3177
2018,07,2018-07,2,Customer,64,4,3914
2018,07,2018-07,2,Subscriber,22,5,2764
2018,07,2018-07,2,Subscriber,23,10,11596
2018,07,2018-07,2,Subscriber,24,161,68371
2018,07,2018-07,2,Subscriber,25,174,137182
2018,07,2018-07,2,Subscriber,26,270,177915
2018,07,2018-07,2,Subscriber,27,288,145378
2018,07,2018-07,2,Subscriber,28,364,176068
2018,07,2018-07,2,Subscriber,29,356,185349
2018,07,2018-07,2,Subscriber,30,348,250825
2018,07,2018-07,2,Subscriber,31,484,204447
2018,07,2018-07,2,Subscriber,32,583,299564
2018,07,2018-07,2,Subscriber,33,665,349394
2018,07,2018-07,2,Subscriber,34,372,200334
2018,07,2018-07,2,Subscriber,35,347,162350
2018,07,2018-07,2,Subscriber,36,412,239858
2018,07,2018-07,2,Subscriber,37,368,274302
2018,07,2018-07,2,Subscriber,38,353,207555
2018,07,2018-07,2,Subscriber,39,406,203016
2018,07,2018-07,2,Subscriber,40,298,174045
2018,07,2018-07,2,Subscriber,41,156,98268
2018,07,2018-07,2,Subscriber,42,119,54251
2018,07,2018-07,2,Subscriber,43,298,165510
2018,07,2018-07,2,Subscriber,44,195,86369
2018,07,2018-07,2,Subscriber,45,154,67045
2018,07,2018-07,2,Subscriber,46,151,77639
2018,07,2018-07,2,Subscriber,47,137,66123
2018,07,2018-07,2,Subscriber,48,65,50604
2018,07,2018-07,2,Subscriber,49,153,93491
2018,07,2018-07,2,Subscriber,50,87,47533
2018,07,2018-07,2,Subscriber,51,50,23184
2018,07,2018-07,2,Subscriber,52,117,49875
2018,07,2018-07,2,Subscriber,53,97,36921
2018,07,2018-07,2,Subscriber,54,33,23096
2018,07,2018-07,2,Subscriber,55,33,30541
2018,07,2018-07,2,Subscriber,56,65,47656
2018,07,2018-07,2,Subscriber,57,166,105147
2018,07,2018-07,2,Subscriber,58,102,54403
